node_id,is_ad,ego_original_size,ego_was_subsampled,H0_invalid_count,H0_count,H0_total_persistence,H0_max_persistence,H0_mean_persistence,H0_median_persistence,H0_std_persistence,H0_entropy,H0_infinite_count,H1_invalid_count,H1_count,H1_total_persistence,H1_max_persistence,H1_mean_persistence,H1_median_persistence,H1_std_persistence,H1_entropy,H1_infinite_count,H2_invalid_count,H2_count,H2_total_persistence,H2_max_persistence,H2_mean_persistence,H2_median_persistence,H2_std_persistence,H2_entropy,H2_infinite_count,degree,clustering_coefficient,ego_size_1hop,ego_edges_1hop,ego_density_1hop,ego_size_2hop,ego_edges_2hop,ego_density_2hop
100506465,0,352,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,352,3032,0.04908054908054908
856148,0,2322,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2322,16572,0.006149893067120004
134957,0,2978,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,2978,29438,0.006641019700398375
6609,0,2314,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,2,2.0,1.0,1.0,1.0,0.0,0.6931471803599453,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,3,2,0.6666666666666666,2314,17158,0.006411470845519724
150737,0,2218,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2218,30879,0.012559316015720804
23211,0,6837,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,37,37.0,1.0,1.0,1.0,0.0,3.610917908944225,0,0,74,74.0,1.0,1.0,1.0,0.0,4.3040650858041705,0,13,0.2692307692307692,14,34,0.37362637362637363,6837,80935,0.003463368740271779
23478,0,3907,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,62,62.0,1.0,1.0,1.0,0.0,4.12713437884509,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.2,6,7,0.4666666666666667,3907,35465,0.004647873609291081
29888,0,7105,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,21,21.0,1.0,1.0,1.0,0.0,3.044522435623422,0,0,39,39.0,1.0,1.0,1.0,0.0,3.6635616422296478,0,11,0.43636363636363634,12,35,0.5303030303030303,7105,81250,0.0032194844386962615
40863,0,2322,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2322,16572,0.006149893067120004
54346,0,36,False,0,36,35.0,1.0,0.9722222222222222,1.0,0.16433554953054488,3.5553480579894137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,36,40,0.06349206349206349
23439,0,347,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,347,1414,0.02355449684329763
161291,0,2610,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,51,51.0,1.0,1.0,1.0,0.0,3.9318256276243253,0,0,14,14.0,1.0,1.0,1.0,0.0,2.639057328215258,0,4,0.16666666666666666,5,5,0.5,2610,16212,0.004761590075027645
2243,0,8736,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,94,94.0,1.0,1.0,1.0,0.0,4.543294772870005,0,0,43,43.0,1.0,1.0,1.0,0.0,3.7612001113935625,0,12,0.3484848484848485,13,35,0.44871794871794873,8736,87912,0.002304106883385647
11108,0,1145,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,1,1.0,1.0,1.0,1.0,0.0,-1.000000082690371e-10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,3,2,0.6666666666666666,1145,6923,0.010570433932879347
213498,0,1004,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,1004,10700,0.02125098807164165
2540841,0,1517,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1517,4942,0.004297817348850234
136332,0,3437,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,3437,36462,0.006175011846362752
3850,0,2859,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,93,93.0,1.0,1.0,1.0,0.0,4.5325994838532555,0,0,38,38.0,1.0,1.0,1.0,0.0,3.637586155926386,0,7,0.047619047619047616,8,8,0.2857142857142857,2859,32706,0.00800536334377756
366,0,562,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,562,4336,0.02750553472764065
643836,0,2760,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,2760,21101,0.005542073109874928
5305,0,6956,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,19,19.0,1.0,1.0,1.0,0.0,2.94443897726644,0,0,23,23.0,1.0,1.0,1.0,0.0,3.1354942136291495,0,14,0.1978021978021978,15,32,0.3047619047619048,6956,78866,0.0032603415780985876
57180,0,595,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,595,6574,0.03720114308349602
10551,0,10799,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,62,62.0,1.0,1.0,1.0,0.0,4.12713437884509,0,0,27,27.0,1.0,1.0,1.0,0.0,3.295836863304329,0,51,0.19294117647058823,52,297,0.2239819004524887,10799,103120,0.00176866684901041
54813,0,2620,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,69,69.0,1.0,1.0,1.0,0.0,4.234106497697257,0,0,20,20.0,1.0,1.0,1.0,0.0,2.995732271553991,0,3,0.0,4,3,0.5,2620,21553,0.006282043434793888
852620,0,1554,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1554,8783,0.007278642822751
11429,0,271,False,0,271,270.0,1.0,0.996309963099631,1.0,0.060633493450756394,5.598421931998376,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,271,289,0.007899412327456608
4713,0,252,False,0,252,251.0,1.0,0.996031746031746,1.0,0.06286896634029705,5.525452914031783,0,0,45,45.0,1.0,1.0,1.0,0.0,3.8066624852703197,0,0,29,29.0,1.0,1.0,1.0,0.0,3.3672958270864726,0,2,0.0,3,2,0.6666666666666666,252,1390,0.04395117940934674
340562,0,2562,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2562,26648,0.008122802830300542
1414,0,419,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,419,2531,0.02890226216441516
466,0,4579,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,3,3.0,1.0,1.0,1.0,0.0,1.0986122883681095,0,0,1,1.0,1.0,1.0,1.0,0.0,-1.000000082690371e-10,0,6,0.5333333333333333,7,14,0.6666666666666666,4579,58015,0.005535079466529585
2543460,0,1517,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1517,4942,0.004297817348850234
3891,0,755,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,755,6105,0.02144852179106575
23387,0,6987,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,10,10.0,1.0,1.0,1.0,0.0,2.302585091994046,0,0,12,12.0,1.0,1.0,1.0,0.0,2.4849066485880007,0,17,0.4485294117647059,18,78,0.5098039215686274,6987,75316,0.0030860141842088563
3751,0,3853,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,5,5.0,1.0,1.0,1.0,0.0,1.6094379119341005,0,0,5,5.0,1.0,1.0,1.0,0.0,1.6094379119341005,0,5,0.6,6,11,0.7333333333333333,3853,50724,0.006835309784098324
2065,0,9967,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,38,38.0,1.0,1.0,1.0,0.0,3.637586155926386,0,0,60,60.0,1.0,1.0,1.0,0.0,4.094344556222101,0,37,0.32732732732732733,38,255,0.3627311522048364,9967,97603,0.0019652048227140734
117281,0,1554,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1554,8783,0.007278642822751
29995,0,5196,True,1,299,299.0,1.0,1.0,1.0,0.0,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,5196,56085,0.004155487933636669
7634,0,740,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,8,8.0,1.0,1.0,1.0,0.0,2.0794415408798357,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,3,2,0.6666666666666666,740,4227,0.015459166880005851
203859,0,1371,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1371,8124,0.008650513504448242
311,0,7749,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,8,8.0,1.0,1.0,1.0,0.0,2.0794415408798357,0,0,16,16.0,1.0,1.0,1.0,0.0,2.7725887206397815,0,10,0.5111111111111111,11,33,0.6,7749,87338,0.0029093633611557987
1725,0,1789,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,46,46.0,1.0,1.0,1.0,0.0,3.8286413918890942,0,0,23,23.0,1.0,1.0,1.0,0.0,3.1354942136291495,0,8,0.14285714285714285,9,12,0.3333333333333333,1789,17333,0.010837419327408485
2762,0,4963,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,43,43.0,1.0,1.0,1.0,0.0,3.7612001113935625,0,0,50,50.0,1.0,1.0,1.0,0.0,3.9120230004281464,0,6,0.5333333333333333,7,14,0.6666666666666666,4963,64681,0.005252979261366844
854664,0,2322,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2322,16572,0.006149893067120004
6370,0,553,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,25,25.0,1.0,1.0,1.0,0.0,3.2188758223682012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,3,2,0.6666666666666666,553,2141,0.014027570301648452
10773,0,293,False,0,293,292.0,1.0,0.9965870307167235,1.0,0.058320844677935364,5.676753773068281,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,293,1330,0.031090747580532048
4507,0,3683,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,116,116.0,1.0,1.0,1.0,0.0,4.753590179506363,0,0,5,5.0,1.0,1.0,1.0,0.0,1.6094379119341005,0,4,0.0,5,4,0.4,3683,43813,0.006461710314268931
6472,0,10527,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,21,21.0,1.0,1.0,1.0,0.0,3.044522435623422,0,0,22,22.0,1.0,1.0,1.0,0.0,3.0910424511583154,0,32,0.35685483870967744,33,209,0.3958333333333333,10527,103240,0.001863416784046221
2055,0,2585,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,5,5.0,1.0,1.0,1.0,0.0,1.6094379119341005,0,0,19,19.0,1.0,1.0,1.0,0.0,2.94443897726644,0,2,0.0,3,2,0.6666666666666666,2585,20964,0.0062769849872148795
4597,0,4629,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,34,34.0,1.0,1.0,1.0,0.0,3.5263605212161617,0,0,72,72.0,1.0,1.0,1.0,0.0,4.276666111816056,0,7,0.42857142857142855,8,16,0.5714285714285714,4629,61302,0.005723004776359179
60685,0,2396,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,9,9.0,1.0,1.0,1.0,0.0,2.1972245764362195,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,3,2,0.6666666666666666,2396,18712,0.0065216557867845155
57563,0,3075,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,15,15.0,1.0,1.0,1.0,0.0,2.7080501996022104,0,0,2,2.0,1.0,1.0,1.0,0.0,0.6931471803599453,0,6,0.13333333333333333,7,8,0.38095238095238093,3075,40062,0.008476442864623832
54913,0,3298,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,3298,33620,0.006183838037151955
14268,0,1346,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1346,14142,0.015623325618519972
10263,0,5154,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,73,73.0,1.0,1.0,1.0,0.0,4.290459433848391,0,0,28,28.0,1.0,1.0,1.0,0.0,3.332204507375204,0,4,0.5,5,7,0.7,5154,55849,0.004205724692473938
850974,0,2322,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2322,16572,0.006149893067120004
57136,0,7488,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,27,27.0,1.0,1.0,1.0,0.0,3.295836863304329,0,0,53,53.0,1.0,1.0,1.0,0.0,3.9702919082521206,0,7,0.42857142857142855,8,16,0.5714285714285714,7488,79207,0.0028256599187880074
9204,0,4380,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,38,38.0,1.0,1.0,1.0,0.0,3.637586155926386,0,0,18,18.0,1.0,1.0,1.0,0.0,2.890371756096165,0,5,0.2,6,7,0.4666666666666667,4380,55454,0.005782475722131677
342898,0,1589,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1589,19745,0.015649942219256127
9201,0,7936,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,10,10.0,1.0,1.0,1.0,0.0,2.302585091994046,0,0,12,12.0,1.0,1.0,1.0,0.0,2.4849066485880007,0,12,0.5,13,45,0.5769230769230769,7936,86416,0.0027445779214179725
8567,0,7667,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,85,85.0,1.0,1.0,1.0,0.0,4.442651247990316,0,0,43,43.0,1.0,1.0,1.0,0.0,3.7612001113935625,0,8,0.2857142857142857,9,16,0.4444444444444444,7667,80888,0.002752452385462704
83741,0,3881,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,31,31.0,1.0,1.0,1.0,0.0,3.433987201385146,0,0,17,17.0,1.0,1.0,1.0,0.0,2.833213342356216,0,5,0.5,6,10,0.6666666666666666,3881,45798,0.006082766424850647
9066,0,4549,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,79,79.0,1.0,1.0,1.0,0.0,4.369447844567021,0,0,10,10.0,1.0,1.0,1.0,0.0,2.302585091994046,0,5,0.0,6,5,0.3333333333333333,4549,51725,0.005000277444103713
6383,0,4915,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,69,69.0,1.0,1.0,1.0,0.0,4.234106497697257,0,0,29,29.0,1.0,1.0,1.0,0.0,3.3672958270864726,0,11,0.23636363636363636,12,24,0.36363636363636365,4915,56044,0.004640881141389788
138162,0,2218,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2218,30879,0.012559316015720804
3131,0,554,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,554,4227,0.02759480614436516
100130733,0,1517,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1517,4942,0.004297817348850234
8932,0,4457,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,22,22.0,1.0,1.0,1.0,0.0,3.0910424511583154,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.23809523809523808,8,12,0.42857142857142855,4457,55861,0.005625367313998636
112616,0,166,False,0,166,165.0,1.0,0.9939759036144579,1.0,0.07738091914858511,5.105945457400581,0,0,20,20.0,1.0,1.0,1.0,0.0,2.995732271553991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,3,2,0.6666666666666666,166,366,0.026725082146768893
53822,0,361,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,63,63.0,1.0,1.0,1.0,0.0,4.143134720091535,0,0,8,8.0,1.0,1.0,1.0,0.0,2.0794415408798357,0,2,0.0,3,2,0.6666666666666666,361,1196,0.01840566328100954
389435,0,2562,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2562,26648,0.008122802830300542
75608,0,215,False,0,215,214.0,1.0,0.9953488372093023,1.0,0.06804064575966415,5.365975993621852,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,215,912,0.039643555748750274
1512,0,1238,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,80,80.0,1.0,1.0,1.0,0.0,4.382026626673881,0,0,64,64.0,1.0,1.0,1.0,0.0,4.158883076959672,0,3,0.3333333333333333,4,4,0.6666666666666666,1238,11481,0.014994064278186189
150468,0,4231,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,4231,49113,0.005488366011757192
55052,0,6946,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,9,9.0,1.0,1.0,1.0,0.0,2.1972245764362195,0,0,3,3.0,1.0,1.0,1.0,0.0,1.0986122883681095,0,6,0.5333333333333333,7,14,0.6666666666666666,6946,77260,0.0032031529041166486
6775,0,736,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,8,8.0,1.0,1.0,1.0,0.0,2.0794415408798357,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,3,2,0.6666666666666666,736,5777,0.02135832593907128
6920,0,172,False,0,172,171.0,1.0,0.9941860465116279,1.0,0.07602730715477919,5.141663539402659,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,172,681,0.04630762953896369
56033,0,2460,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,19,19.0,1.0,1.0,1.0,0.0,2.94443897726644,0,0,21,21.0,1.0,1.0,1.0,0.0,3.044522435623422,0,2,0.0,3,2,0.6666666666666666,2460,20794,0.00687502686332272
8897,0,2057,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,59,59.0,1.0,1.0,1.0,0.0,4.077537438005718,0,0,4,4.0,1.0,1.0,1.0,0.0,1.3862943607198905,0,4,0.5,5,7,0.7,2057,24551,0.011610255576006008
11117,0,1013,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,64,64.0,1.0,1.0,1.0,0.0,4.158883076959672,0,0,35,35.0,1.0,1.0,1.0,0.0,3.5553480579894137,0,4,0.0,5,4,0.4,1013,8854,0.017273468623311965
259236,0,428,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,77,77.0,1.0,1.0,1.0,0.0,4.343805414153685,0,0,28,28.0,1.0,1.0,1.0,0.0,3.332204507375204,0,2,0.0,3,2,0.6666666666666666,428,1949,0.021328985094880605
2541641,0,1517,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1517,4942,0.004297817348850234
27324,0,376,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,376,1617,0.022936170212765956
199786,0,651,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,651,4050,0.01914214817440624
83541,0,3642,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,12,12.0,1.0,1.0,1.0,0.0,2.4849066485880007,0,0,5,5.0,1.0,1.0,1.0,0.0,1.6094379119341005,0,6,0.26666666666666666,7,10,0.47619047619047616,3642,46012,0.006939696642409703
81579,0,3583,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,3583,43511,0.006780421161845448
90737,0,701,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,701,1189,0.00484613816996128
11279,0,5434,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,56,56.0,1.0,1.0,1.0,0.0,4.025351685135149,0,0,57,57.0,1.0,1.0,1.0,0.0,4.04305126213455,0,14,0.25274725274725274,15,37,0.3523809523809524,5434,64830,0.004391841701847805
6591,0,6384,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,16,16.0,1.0,1.0,1.0,0.0,2.7725887206397815,0,0,9,9.0,1.0,1.0,1.0,0.0,2.1972245764362195,0,8,0.6071428571428571,9,25,0.6944444444444444,6384,70980,0.0034837603172901705
347,0,6420,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,117,117.0,1.0,1.0,1.0,0.0,4.762173923097755,0,0,35,35.0,1.0,1.0,1.0,0.0,3.5553480579894137,0,15,0.1619047619047619,16,32,0.26666666666666666,6420,76411,0.0037083735541730426
158506,0,2692,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,2692,28163,0.007775353760236504
