node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,project,timestamp
9631,514,441,15647,300,8186,True,51.486666666666665,3080,248.77224487917104,1,0,0,0,1,48,118,110,-48,-118,-110,1,0,0,0,1,48,118,110,-48,-118,-110,1,0,0,0,1,48,118,110,-48,-118,-110,1,0,0,0,1,48,118,110,-48,-118,-110,1,0,0,0,1,46,132,143,-46,-132,-143,1,0,0,0,1,26,130,162,-26,-130,-162,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,3.314285714285703,22,-2.9142857142857133,14,-10.257142857142856,52,7.977563858032227,Autism,2025-11-29T23:35:29.406028
10743,116,44,12471,300,6023,True,24.513333333333332,725,88.68301127549114,1,51,77,54,1,61,70,51,-10,7,3,1,51,77,54,1,61,70,51,-10,7,3,1,51,77,54,1,61,70,51,-10,7,3,1,51,77,54,1,61,70,51,-10,7,3,1,38,93,67,1,48,86,57,-10,7,10,1,27,73,57,1,35,64,47,-8,9,10,8.982146526069662e-17,0,-4.542857142857138,24,0.8000000000000062,20,1.5428571428571463,13,0.2857142857142853,2,0.2857142857142859,2,1.5999999999999999,7,5.224794149398804,Autism,2025-11-29T23:35:34.631740
1778,493,323,16295,300,7692,True,63.723333333333336,2208,226.93341194181951,1,0,0,0,1,88,213,98,-88,-213,-98,1,0,0,0,1,88,213,98,-88,-213,-98,1,0,0,0,1,88,213,98,-88,-213,-98,1,0,0,0,1,88,213,98,-88,-213,-98,1,0,0,0,1,74,199,160,-74,-199,-160,1,0,0,0,1,45,111,135,-45,-111,-135,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,7.342857142857128,43,15.771428571428554,102,-10.600000000000009,62,7.357626914978027,Autism,2025-11-29T23:35:41.989890
51317,347,24,12527,300,4018,True,12.996666666666666,728,63.4890803384505,1,0,0,0,1,46,73,0,-46,-73,0,1,0,0,0,1,46,73,0,-46,-73,0,1,0,0,0,1,46,73,0,-46,-73,0,1,0,0,0,1,46,73,0,-46,-73,0,1,0,0,0,1,46,73,0,-46,-73,0,1,0,0,0,1,33,83,10,-33,-83,-10,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,1.857142857142853,13,-1.428571428571439,10,-1.428571428571428,10,3.647022008895874,Autism,2025-11-29T23:35:45.637868
1977,200,48,13400,300,7028,True,34.49,2208,176.7879800778322,1,20,50,85,1,29,73,97,-9,-23,-12,1,20,50,85,1,29,73,97,-9,-23,-12,1,20,50,85,1,29,73,97,-9,-23,-12,1,20,50,85,1,29,73,97,-9,-23,-12,1,20,75,140,1,31,105,155,-11,-30,-15,1,16,75,185,1,24,120,215,-8,-45,-30,8.982146526069662e-17,0,-0.5714285714285706,4,5.714285714285715,25,19.0,100,-0.02857142857142944,3,-3.7428571428571438,22,-2.828571428571429,18,9.910055875778198,Autism,2025-11-29T23:35:55.548345
4076,448,179,15074,300,11901,True,37.21666666666667,1482,146.3684268853392,1,0,0,0,1,9,26,50,-9,-26,-50,1,0,0,0,1,9,26,50,-9,-26,-50,1,0,0,0,1,9,26,50,-9,-26,-50,1,0,0,0,1,9,26,50,-9,-26,-50,1,0,0,0,1,7,31,58,-7,-31,-58,1,0,0,0,1,8,15,50,-8,-15,-50,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,0.3142857142857133,2,1.1428571428571417,16,-0.6857142857142913,8,74.88670587539673,Autism,2025-11-29T23:37:10.435838
23613,199,349,13040,300,6636,True,47.74666666666667,2208,209.20414867354378,1,27,45,29,1,56,65,38,-29,-20,-9,1,27,45,29,1,56,65,38,-29,-20,-9,1,27,45,29,1,56,65,38,-29,-20,-9,1,27,45,29,1,56,65,38,-29,-20,-9,1,17,57,87,1,40,84,109,-23,-27,-22,1,12,72,75,1,29,97,92,-17,-25,-17,8.982146526069662e-17,0,-2.999999999999999,15,4.8857142857142835,27,11.542857142857141,58,2.228571428571428,12,-1.3142857142857158,7,-2.2571428571428567,13,7.079928874969482,Autism,2025-11-29T23:37:17.518645
10522,48,8,7651,300,4488,True,72.39666666666666,6070,400.93396711788944,1,59,63,24,1,56,60,24,3,3,0,1,59,63,24,1,56,60,24,3,3,0,1,59,63,24,1,56,60,24,3,3,0,1,59,63,24,1,56,60,24,3,3,0,1,59,131,34,1,57,117,34,2,14,0,1,50,111,25,1,47,94,25,3,17,0,8.982146526069662e-17,0,-1.2857142857142834,9,12.68571428571429,68,1.0000000000000033,10,-0.08571428571428527,1,2.942857142857142,14,0.0,0,2.4513299465179443,Autism,2025-11-29T23:37:19.971909
64895,34,21,7637,300,4804,True,44.96666666666667,2208,210.7796295238755,1,36,68,35,1,30,67,35,6,1,0,1,36,68,35,1,30,67,35,6,1,0,1,36,68,35,1,30,67,35,6,1,0,1,36,68,35,1,30,67,35,6,1,0,1,43,64,42,1,34,63,42,9,1,0,1,38,44,96,1,30,44,96,8,0,0,8.982146526069662e-17,0,0.8857142857142899,7,-3.7714285714285647,24,9.314285714285713,61,0.5428571428571434,3,-0.14285714285714274,1,0.0,0,2.4749739170074463,Autism,2025-11-29T23:37:22.447376
85358,340,12,14378,300,3010,True,19.55,2208,136.66172653673007,1,0,0,0,1,119,43,15,-119,-43,-15,1,0,0,0,1,119,43,15,-119,-43,-15,1,0,0,0,1,119,43,15,-119,-43,-15,1,0,0,0,1,119,43,15,-119,-43,-15,1,0,0,0,1,123,58,15,-123,-58,-15,1,0,0,0,1,118,92,16,-118,-92,-16,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-0.20000000000001783,5,-8.285714285714285,49,-0.1428571428571436,1,3.4558000564575195,Autism,2025-11-29T23:37:25.903780
7716,108,27,12044,300,4976,True,47.85333333333333,2208,209.91191443608488,1,88,101,17,1,105,90,16,-17,11,1,1,88,101,17,1,105,90,16,-17,11,1,1,88,101,17,1,105,90,16,-17,11,1,1,88,101,17,1,105,90,16,-17,11,1,1,46,118,58,1,63,101,46,-17,17,12,1,35,93,77,1,53,88,58,-18,5,19,8.982146526069662e-17,0,-11.17142857142856,53,0.3142857142857212,25,12.085714285714282,60,-0.1428571428571441,1,-0.34285714285714225,12,3.514285714285713,18,3.3925528526306152,Autism,2025-11-29T23:37:29.297181
6734,310,21,14895,300,6908,True,27.78,1391,124.13336215538511,1,0,0,0,1,72,42,31,-72,-42,-31,1,0,0,0,1,72,42,31,-72,-42,-31,1,0,0,0,1,72,42,31,-72,-42,-31,1,0,0,0,1,72,42,31,-72,-42,-31,1,0,0,0,1,74,56,42,-74,-56,-42,1,0,0,0,1,69,56,45,-69,-56,-45,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,0.25714285714285706,5,-3.2000000000000015,14,-2.942857142857143,14,12.845046997070312,Autism,2025-11-29T23:37:42.142700
11011,149,150,11594,300,4440,True,39.09,2208,189.48441070441652,1,42,118,41,1,58,113,37,-16,5,4,1,42,118,41,1,58,113,37,-16,5,4,1,42,118,41,1,58,113,37,-16,5,4,1,42,118,41,1,58,113,37,-16,5,4,1,44,125,58,1,60,125,51,-16,0,7,1,27,78,74,1,36,84,65,-9,-6,9,8.982146526069662e-17,0,-1.971428571428566,17,-5.114285714285699,47,6.171428571428569,33,0.9999999999999986,7,-1.9999999999999987,11,0.9714285714285714,5,2.8801379203796387,Autism,2025-11-29T23:37:45.024888
9739,164,9,12181,300,6341,True,40.693333333333335,2208,174.13534761468992,1,46,72,64,1,64,94,59,-18,-22,5,1,46,72,64,1,64,94,59,-18,-22,5,1,46,72,64,1,64,94,59,-18,-22,5,1,46,72,64,1,64,94,59,-18,-22,5,1,34,72,48,1,51,94,48,-17,-22,0,1,17,43,41,1,28,61,48,-11,-18,-7,8.982146526069662e-17,0,-5.171428571428568,29,-4.142857142857136,29,-4.65714285714285,23,1.0857142857142852,7,0.5714285714285696,4,-2.142857142857142,12,5.1912901401519775,Autism,2025-11-29T23:37:50.217147
64207,65,20,11241,300,5204,True,56.50333333333333,2319,216.50832929833336,1,48,120,30,1,49,116,28,-1,4,2,1,48,120,30,1,49,116,28,-1,4,2,1,48,120,30,1,49,116,28,-1,4,2,1,48,120,30,1,49,116,28,-1,4,2,2,54,177,68,2,55,174,64,-1,3,4,1,9,38,46,1,12,37,39,-3,1,7,0.0857142857142858,1,-5.057142857142852,45,-6.828571428571404,139,5.542857142857144,38,-0.2857142857142857,2,-0.5142857142857137,3,0.8857142857142856,5,3.1238667964935303,Autism,2025-11-29T23:37:53.341631
51111,32,11,7371,300,6176,True,50.946666666666665,2319,238.20366038795922,1,49,205,133,1,45,201,133,4,4,0,1,49,205,133,1,45,201,133,4,4,0,1,49,205,133,1,45,201,133,4,4,0,1,49,205,133,1,45,201,133,4,4,0,1,49,268,203,1,46,257,203,3,11,0,1,25,135,273,1,22,125,273,3,10,0,8.982146526069662e-17,0,-3.4285714285714235,24,-4.599999999999981,133,26.000000000000007,140,-0.2285714285714281,1,1.4571428571428569,7,0.0,0,3.090040922164917,Autism,2025-11-29T23:37:56.432872
114785,92,0,10336,300,7185,True,50.13333333333333,2208,207.72917197372368,1,77,104,118,1,81,103,115,-4,1,3,1,77,104,118,1,81,103,115,-4,1,3,1,77,104,118,1,81,103,115,-4,1,3,1,77,104,118,1,81,103,115,-4,1,3,1,35,94,147,1,41,92,144,-6,2,3,1,26,67,80,1,31,63,78,-5,4,2,8.982146526069662e-17,0,-10.88571428571428,51,-6.142857142857134,37,-2.942857142857141,67,-0.31428571428571467,2,0.5142857142857142,3,-0.1428571428571427,1,7.039193868637085,Autism,2025-11-29T23:38:03.473439
4130,99,83,12157,300,4568,True,47.88333333333333,2208,194.8477090504844,1,44,52,21,1,50,50,15,-6,2,6,1,44,52,21,1,50,50,15,-6,2,6,1,44,52,21,1,50,50,15,-6,2,6,1,44,52,21,1,50,50,15,-6,2,6,1,54,89,46,1,58,87,29,-4,2,17,1,34,94,144,1,37,97,123,-3,-3,21,8.982146526069662e-17,0,-0.5714285714285677,20,9.171428571428573,42,19.714285714285708,123,0.5999999999999993,3,-0.714285714285714,5,3.085714285714286,15,2.940305233001709,Autism,2025-11-29T23:38:06.415229
1175,153,310,13115,300,5426,True,57.84,6070,400.1697486484121,1,75,104,46,1,99,94,44,-24,10,2,1,75,104,46,1,99,94,44,-24,10,2,1,75,104,46,1,99,94,44,-24,10,2,1,75,104,46,1,99,94,44,-24,10,2,1,41,150,100,1,62,189,83,-21,-39,17,1,15,55,90,1,23,67,85,-8,-12,5,8.982146526069662e-17,0,-11.485714285714273,60,-3.05714285714285,95,10.914285714285715,54,2.5428571428571414,16,-7.342857142857142,49,1.714285714285714,15,3.564235210418701,Autism,2025-11-29T23:38:09.980241
10391,21,30,8013,300,5378,True,65.79,2319,270.3309685675444,1,60,96,63,1,55,96,63,5,0,0,1,60,96,63,1,55,96,63,5,0,0,1,60,96,63,1,55,96,63,5,0,0,1,60,96,63,1,55,96,63,5,0,0,1,58,124,136,1,54,121,136,4,3,0,1,29,33,79,1,25,31,79,4,2,0,8.982146526069662e-17,0,-4.599999999999994,31,-6.599999999999983,91,8.542857142857148,73,-0.22857142857142823,1,0.5428571428571427,3,0.0,0,3.05423903465271,Autism,2025-11-29T23:38:13.034983
