node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,project,timestamp
5728,637,75,15702,300,6126,True,65.29,3080,293.6694273612196,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,85,110,49,-85,-110,-49,1,0,0,0,1,30,62,55,-30,-62,-55,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,12.65714285714284,76,15.999999999999984,88,1.4285714285714217,10,4.785146236419678,Alzheimer's Disease,2025-11-29T23:20:00.717174
5300,358,53,14615,300,3174,True,32.49,2208,175.01736075791646,1,0,0,0,1,190,50,9,-190,-50,-9,1,0,0,0,1,190,50,9,-190,-50,-9,1,0,0,0,1,190,50,9,-190,-50,-9,1,0,0,0,1,190,50,9,-190,-50,-9,1,0,0,0,1,196,55,14,-196,-55,-14,1,0,0,0,1,184,70,19,-184,-70,-19,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,0.3428571428571389,12,-3.2857142857142883,20,-1.8571428571428574,10,3.0666050910949707,Alzheimer's Disease,2025-11-29T23:20:03.784765
1017,764,205,15799,300,6811,True,59.406666666666666,2319,258.0361239998944,1,0,0,0,1,50,94,70,-50,-94,-70,1,0,0,0,1,50,94,70,-50,-94,-70,1,0,0,0,1,50,94,70,-50,-94,-70,1,0,0,0,1,50,94,70,-50,-94,-70,1,0,0,0,1,45,84,78,-45,-84,-78,1,0,0,0,1,35,52,35,-35,-52,-35,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.5714285714285685,15,6.857142857142849,42,4.314285714285706,43,8.37601923942566,Alzheimer's Disease,2025-11-29T23:20:12.161692
158135,7,0,4763,300,7106,True,33.233333333333334,3080,217.4410239326721,1,23,86,154,1,21,86,154,2,0,0,1,23,86,154,1,21,86,154,2,0,0,1,23,86,154,1,21,86,154,2,0,0,1,23,86,154,1,21,86,154,2,0,0,1,23,86,154,1,21,86,154,2,0,0,1,15,59,66,1,13,59,66,2,0,0,8.982146526069662e-17,0,-1.1428571428571397,8,-3.857142857142852,27,-12.571428571428557,88,1.7964293052139324e-16,0,0.0,0,0.0,0,18.65731191635132,Alzheimer's Disease,2025-11-29T23:20:30.822030
1020,197,89,13431,300,4999,True,46.906666666666666,2319,212.3132543096534,1,51,128,56,1,112,156,48,-61,-28,8,1,51,128,56,1,112,156,48,-61,-28,8,1,51,128,56,1,112,156,48,-61,-28,8,1,51,128,56,1,112,156,48,-61,-28,8,1,47,155,78,1,112,200,76,-65,-45,2,1,16,81,73,1,50,113,82,-34,-32,-9,8.982146526069662e-17,0,-5.342857142857139,35,-4.39999999999999,74,4.31428571428572,22,3.5142857142857076,31,-2.02857142857143,17,-2.9428571428571413,17,3.3437230587005615,Alzheimer's Disease,2025-11-29T23:20:34.167724
5292,65,30,10464,300,1993,True,59.89666666666667,6070,384.2787521087033,1,121,20,0,1,128,15,0,-7,5,0,1,121,20,0,1,128,15,0,-7,5,0,1,121,20,0,1,128,15,0,-7,5,0,1,121,20,0,1,128,15,0,-7,5,0,1,183,35,0,1,190,29,0,-7,6,0,1,94,43,10,1,101,25,9,-7,18,1,8.982146526069662e-17,0,1.457142857142876,89,4.571428571428573,23,1.428571428571428,10,-4.790478147237153e-16,0,1.9428571428571426,13,0.14285714285714277,1,2.2360329627990723,Alzheimer's Disease,2025-11-29T23:20:36.404639
3554,32,4,4296,300,2318,True,10.833333333333334,627,56.52880288450796,1,115,38,0,1,111,37,0,4,1,0,1,115,38,0,1,111,37,0,4,1,0,1,115,38,0,1,111,37,0,4,1,0,1,115,38,0,1,111,37,0,4,1,0,1,115,38,0,1,111,37,0,4,1,0,1,119,84,0,1,120,82,0,-1,2,0,8.982146526069662e-17,0,0.5714285714285802,4,6.571428571428573,46,0.0,0,-0.7142857142857135,5,0.1428571428571429,1,0.0,0,0.9393808841705322,Alzheimer's Disease,2025-11-29T23:20:37.344738
55737,263,70,14497,300,5150,True,15.253333333333334,1055,75.62756875343511,1,21,48,76,1,90,194,151,-69,-146,-75,1,21,48,76,1,90,194,151,-69,-146,-75,1,21,48,76,1,90,194,151,-69,-146,-75,1,21,48,76,1,90,194,151,-69,-146,-75,1,20,51,78,1,93,210,162,-73,-159,-84,1,10,37,70,1,69,151,120,-59,-114,-50,8.982146526069662e-17,0,-1.6571428571428564,11,-1.3142857142857078,14,-0.685714285714276,8,1.0857142857142827,14,3.4571428571428395,45,2.7999999999999967,34,3.6322081089019775,Alzheimer's Disease,2025-11-29T23:20:40.977531
8851,54,1,9761,300,5326,True,49.89666666666667,2319,222.7328878325386,1,49,31,13,1,43,28,13,6,3,0,1,49,31,13,1,43,28,13,6,3,0,1,49,31,13,1,43,28,13,6,3,0,1,49,31,13,1,43,28,13,6,3,0,1,60,51,16,1,58,43,16,2,8,0,1,43,43,21,1,40,33,20,3,10,1,8.982146526069662e-17,0,0.0857142857142943,17,3.4285714285714315,20,1.4,8,-0.7714285714285706,4,1.4285714285714284,7,0.14285714285714277,1,2.9007930755615234,Alzheimer's Disease,2025-11-29T23:20:43.879958
815,218,90,12431,300,3241,True,32.986666666666665,2319,182.99194833531757,1,46,51,13,1,99,50,11,-53,1,2,1,46,51,13,1,99,50,11,-53,1,2,1,46,51,13,1,99,50,11,-53,1,2,1,46,51,13,1,99,50,11,-53,1,2,1,45,55,13,1,103,59,11,-58,-4,2,1,35,67,39,1,79,74,25,-44,-7,14,8.982146526069662e-17,0,-1.6571428571428524,11,2.628571428571431,16,3.7142857142857135,26,0.857142857142854,14,-1.571428571428571,8,1.7142857142857137,12,2.8481290340423584,Alzheimer's Disease,2025-11-29T23:20:46.728740
100506742,16,1,5508,300,4490,True,81.47666666666667,6070,447.0549885516198,1,39,90,51,1,36,90,51,3,0,0,1,39,90,51,1,36,90,51,3,0,0,1,39,90,51,1,36,90,51,3,0,0,1,39,90,51,1,36,90,51,3,0,0,1,43,217,153,1,41,217,153,2,0,0,1,38,157,274,1,36,157,274,2,0,0,8.982146526069662e-17,0,0.20000000000000057,5,20.45714285714286,127,40.599999999999994,223,-0.22857142857142845,1,0.0,0,0.0,0,1.5893099308013916,Alzheimer's Disease,2025-11-29T23:20:48.318936
811,402,71,16115,300,6553,True,32.49,2319,163.61903892884843,1,0,0,0,1,61,115,150,-61,-115,-150,1,0,0,0,1,61,115,150,-61,-115,-150,1,0,0,0,1,61,115,150,-61,-115,-150,1,0,0,0,1,61,115,150,-61,-115,-150,1,0,0,0,1,49,134,209,-49,-134,-209,1,0,0,0,1,37,95,200,-37,-95,-200,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,4.457142857142854,24,1.2285714285714153,39,-12.200000000000015,59,5.795727968215942,Alzheimer's Disease,2025-11-29T23:20:54.115197
590,62,0,7553,300,3687,True,23.44,2208,147.09774437427652,1,125,45,8,1,127,45,8,-2,0,0,1,125,45,8,1,127,45,8,-2,0,0,1,125,45,8,1,127,45,8,-2,0,0,1,125,45,8,1,127,45,8,-2,0,0,1,128,45,8,1,130,45,8,-2,0,0,1,127,50,19,1,126,49,19,1,1,0,8.982146526069662e-17,0,0.5428571428571529,3,0.7142857142857166,5,1.5714285714285716,11,0.42857142857142844,3,0.14285714285714277,1,0.0,0,2.4958672523498535,Alzheimer's Disease,2025-11-29T23:20:56.611642
8301,265,730,14357,300,5999,True,37.36333333333334,2208,165.9424337600911,1,6,17,21,1,73,131,84,-67,-114,-63,1,6,17,21,1,73,131,84,-67,-114,-63,1,6,17,21,1,73,131,84,-67,-114,-63,1,6,17,21,1,73,131,84,-67,-114,-63,1,9,30,50,1,75,155,180,-66,-125,-130,1,9,26,43,1,66,122,99,-57,-96,-56,8.982146526069662e-17,0,0.6857142857142862,3,2.400000000000001,13,5.628571428571429,29,1.5142857142857131,10,1.6285714285714128,29,-4.742857142857147,74,4.099946737289429,Alzheimer's Disease,2025-11-29T23:21:00.711966
9950,241,10,12331,300,4136,True,24.463333333333335,3080,192.92919769237164,1,41,43,28,1,126,108,58,-85,-65,-30,1,41,43,28,1,126,108,58,-85,-65,-30,1,41,43,28,1,126,108,58,-85,-65,-30,1,41,43,28,1,126,108,58,-85,-65,-30,1,41,43,28,1,126,108,58,-85,-65,-30,1,44,61,54,1,149,141,67,-105,-80,-13,8.982146526069662e-17,0,0.4285714285714332,3,2.5714285714285725,18,3.714285714285713,26,-2.8571428571428608,20,-2.14285714285715,15,2.4285714285714244,17,3.8295021057128906,Alzheimer's Disease,2025-11-29T23:21:04.541906
84335,29,35,8600,300,6391,True,120.62,6070,468.27913570148877,1,113,141,14,1,111,139,14,2,2,0,1,113,141,14,1,111,139,14,2,2,0,1,113,141,14,1,111,139,14,2,2,0,1,94,179,72,1,92,178,72,2,1,0,1,9,51,70,1,6,48,69,3,3,1,1,6,30,42,1,5,29,42,1,1,0,8.982146526069662e-17,0,-24.742857142857126,107,-22.485714285714266,149,10.457142857142854,58,-0.05714285714285697,2,-0.08571428571428556,2,0.08571428571428572,1,3.23282527923584,Alzheimer's Disease,2025-11-29T23:21:07.775175
6794,264,4,13495,300,2993,True,48.596666666666664,2319,210.5269436174118,1,32,12,0,1,177,5,0,-145,7,0,1,32,12,0,1,177,5,0,-145,7,0,1,32,12,0,1,177,5,0,-145,7,0,1,32,12,0,1,177,5,0,-145,7,0,1,43,63,3,1,166,44,0,-123,19,3,1,20,58,15,1,123,47,5,-103,11,10,8.982146526069662e-17,0,-0.7714285714285684,23,10.942857142857141,51,2.399999999999999,15,7.885714285714279,42,1.6000000000000003,12,1.6857142857142855,10,2.8052868843078613,Alzheimer's Disease,2025-11-29T23:21:10.581120
8312,147,16,12548,300,4614,True,56.52,3080,264.46556726097,1,62,115,25,1,104,129,13,-42,-14,12,1,62,115,25,1,104,129,13,-42,-14,12,1,62,115,25,1,104,129,13,-42,-14,12,1,62,115,25,1,104,129,13,-42,-14,12,1,61,133,49,1,104,141,36,-43,-8,13,1,50,134,97,1,95,155,86,-45,-21,11,8.982146526069662e-17,0,-1.7999999999999936,12,4.257142857142865,19,12.342857142857143,72,-0.514285714285716,3,-0.4857142857142864,13,-0.057142857142856246,2,2.8334789276123047,Alzheimer's Disease,2025-11-29T23:21:13.414925
5563,235,32,12975,300,3118,True,41.276666666666664,3080,216.2296004764894,1,77,41,3,1,217,66,0,-140,-25,3,1,77,41,3,1,217,66,0,-140,-25,3,1,77,41,3,1,217,66,0,-140,-25,3,1,77,41,3,1,217,66,0,-140,-25,3,1,73,42,19,1,216,70,16,-143,-28,3,1,39,64,12,1,141,85,14,-102,-21,-2,8.982146526069662e-17,0,-5.7714285714285625,38,3.3714285714285737,23,2.657142857142856,16,5.171428571428565,41,0.3142857142857145,7,-0.7142857142857136,5,2.7257580757141113,Alzheimer's Disease,2025-11-29T23:21:16.141005
5566,395,163,15490,300,4310,True,65.87666666666667,2319,240.2066640531764,1,0,0,0,1,122,83,4,-122,-83,-4,1,0,0,0,1,122,83,4,-122,-83,-4,1,0,0,0,1,122,83,4,-122,-83,-4,1,0,0,0,1,122,83,4,-122,-83,-4,1,0,0,0,1,118,179,24,-118,-179,-24,1,0,0,0,1,62,96,62,-62,-96,-62,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,8.9142857142857,60,-10.085714285714293,96,-9.999999999999998,58,3.2608280181884766,Alzheimer's Disease,2025-11-29T23:21:19.402180
5567,178,1070,13295,300,4403,True,56.39,3080,280.1468981921211,1,57,108,160,1,95,112,147,-38,-4,13,1,57,108,160,1,95,112,147,-38,-4,13,1,57,108,160,1,95,112,147,-38,-4,13,1,57,108,160,1,95,112,147,-38,-4,13,1,64,138,195,1,108,137,180,-44,1,15,1,46,129,212,1,88,137,211,-42,-8,1,8.982146526069662e-17,0,-0.971428571428566,18,5.571428571428571,30,10.428571428571434,52,-1.0857142857142885,6,-0.1428571428571427,9,-1.5428571428571407,14,3.1473400592803955,Alzheimer's Disease,2025-11-29T23:21:22.549799
183,27,0,9286,300,3041,True,30.086666666666666,2208,167.96120332452438,1,82,119,5,1,81,119,5,1,0,0,1,82,119,5,1,81,119,5,1,0,0,1,82,119,5,1,81,119,5,1,0,0,1,82,119,5,1,81,119,5,1,0,0,1,95,147,8,1,94,145,8,1,2,0,1,81,102,56,1,79,101,56,2,1,0,8.982146526069662e-17,0,0.9714285714285794,14,-0.02857142857141579,45,7.54285714285714,51,0.1428571428571429,1,0.31428571428571417,2,0.0,0,2.1144461631774902,Alzheimer's Disease,2025-11-29T23:21:24.664604
4921,127,20,11322,300,3835,True,62.34,3080,301.779772461089,1,65,135,22,1,73,156,18,-8,-21,4,1,65,135,22,1,73,156,18,-8,-21,4,1,65,135,22,1,73,156,18,-8,-21,4,1,65,135,22,1,73,156,18,-8,-21,4,1,73,166,30,1,81,191,25,-8,-25,5,1,34,89,54,1,36,104,37,-2,-15,17,8.982146526069662e-17,0,-3.742857142857137,39,-3.914285714285695,77,5.257142857142856,32,0.8571428571428571,6,0.5142857142857117,10,1.9428571428571426,13,2.5438473224639893,Alzheimer's Disease,2025-11-29T23:21:27.208794
10808,442,1150,15843,300,9106,True,65.98333333333333,2319,249.44326620607654,1,0,0,0,1,45,133,164,-45,-133,-164,1,0,0,0,1,45,133,164,-45,-133,-164,1,0,0,0,1,45,133,164,-45,-133,-164,1,0,0,0,1,45,133,164,-45,-133,-164,1,0,0,0,1,32,116,218,-32,-116,-218,1,0,0,0,1,7,39,71,-7,-39,-71,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,6.542857142857137,38,14.88571428571427,94,8.657142857142839,147,11.759505987167358,Alzheimer's Disease,2025-11-29T23:21:38.968609
6376,70,2,5034,300,2417,True,14.333333333333334,725,79.28338763924984,1,348,83,1,1,331,77,1,17,6,0,1,348,83,1,1,331,77,1,17,6,0,1,348,83,1,1,331,77,1,17,6,0,1,348,83,1,1,331,77,1,17,6,0,1,348,83,1,1,331,77,1,17,6,0,1,346,128,9,1,327,118,9,19,10,0,8.982146526069662e-17,0,-0.28571428571426516,2,6.428571428571426,45,1.1428571428571426,8,0.2857142857142872,2,0.5714285714285716,4,0.0,0,0.9437859058380127,Alzheimer's Disease,2025-11-29T23:21:39.913101
2919,22,0,5276,300,3638,True,31.71,3080,197.2000149594315,1,64,105,14,1,60,105,14,4,0,0,1,64,105,14,1,60,105,14,4,0,0,1,64,105,14,1,60,105,14,4,0,0,1,64,105,14,1,60,105,14,4,0,0,1,67,126,16,1,64,126,16,3,0,0,1,45,85,85,1,42,82,85,3,3,0,8.982146526069662e-17,0,-2.457142857142852,22,-1.0571428571428516,41,10.31428571428571,71,-0.2285714285714281,1,0.4285714285714284,3,0.0,0,1.3310506343841553,Alzheimer's Disease,2025-11-29T23:21:41.244506
79882,178,3150,13449,300,7230,True,47.43333333333333,3150,276.48499456972735,1,26,52,71,1,43,69,84,-17,-17,-13,1,26,52,71,1,43,69,84,-17,-17,-13,1,26,52,71,1,43,69,84,-17,-17,-13,1,26,52,71,1,43,69,84,-17,-17,-13,1,21,62,103,1,39,77,122,-18,-15,-19,1,10,30,68,1,20,43,78,-10,-13,-10,8.982146526069662e-17,0,-2.714285714285712,16,-2.2857142857142834,32,2.314285714285717,35,0.9142857142857124,8,0.7428571428571416,4,-0.08571428571428664,9,11.547889232635498,Alzheimer's Disease,2025-11-29T23:21:52.792729
6477,214,13,11743,300,2981,True,26.313333333333333,2208,161.2315162188281,1,48,87,2,1,148,42,1,-100,45,1,1,48,87,2,1,148,42,1,-100,45,1,1,48,87,2,1,148,42,1,-100,45,1,1,48,87,2,1,148,42,1,-100,45,1,1,49,99,3,1,150,47,2,-101,52,1,1,42,117,12,1,148,78,7,-106,39,5,8.982146526069662e-17,0,-0.7714285714285684,7,5.314285714285717,30,1.5142857142857138,10,-0.9428571428571464,6,-0.25714285714285323,13,0.5714285714285712,4,2.521527051925659,Alzheimer's Disease,2025-11-29T23:21:55.315307
8728,34,6,3971,300,3989,True,34.07,3080,196.88219430241358,1,35,7,2,1,21,7,2,14,0,0,1,35,7,2,1,21,7,2,14,0,0,1,35,7,2,1,21,7,2,14,0,0,1,35,7,2,1,21,7,2,14,0,0,1,40,10,2,1,25,10,2,15,0,0,1,39,14,4,1,22,14,4,17,0,0,8.982146526069662e-17,0,1.0000000000000009,5,1.2571428571428573,7,0.2857142857142858,2,0.5142857142857158,3,0.0,0,0.0,0,1.385425090789795,Alzheimer's Disease,2025-11-29T23:21:56.701074
1457,867,270,16773,300,7140,True,60.26,3080,283.6603116405254,1,0,0,0,1,87,120,42,-87,-120,-42,1,0,0,0,1,87,120,42,-87,-120,-42,1,0,0,0,1,87,120,42,-87,-120,-42,1,0,0,0,1,87,120,42,-87,-120,-42,1,0,0,0,1,53,164,141,-53,-164,-141,1,0,0,0,1,33,88,66,-33,-88,-66,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,10.628571428571423,54,0.7999999999999985,76,-11.914285714285713,99,5.86660099029541,Alzheimer's Disease,2025-11-29T23:22:02.568286
10971,1095,163,17599,300,4875,True,46.92666666666667,1482,175.41602346675427,1,0,0,0,1,57,61,37,-57,-61,-37,1,0,0,0,1,57,61,37,-57,-61,-37,1,0,0,0,1,57,61,37,-57,-61,-37,1,0,0,0,1,57,61,37,-57,-61,-37,1,0,0,0,1,76,91,72,-76,-91,-72,1,0,0,0,1,52,34,29,-52,-34,-29,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-0.9142857142857171,24,1.2857142857142796,57,-1.8571428571428588,43,3.5819928646087646,Alzheimer's Disease,2025-11-29T23:22:06.151005
4214,151,44,12498,300,4863,True,53.22666666666667,3080,248.08997418051558,1,48,128,100,1,54,121,95,-6,7,5,1,48,128,100,1,54,121,95,-6,7,5,1,48,128,100,1,54,121,95,-6,7,5,1,48,128,100,1,54,121,95,-6,7,5,1,52,167,198,1,61,164,183,-9,3,15,1,43,104,187,1,47,93,152,-4,11,35,8.982146526069662e-17,0,-0.3714285714285681,9,-0.08571428571427803,63,20.82857142857143,98,0.028571428571427523,5,0.22857142857142893,8,5.1428571428571415,30,3.040419816970825,Alzheimer's Disease,2025-11-29T23:22:09.192649
9344,78,61,10049,300,2682,True,14.076666666666666,728,65.55433463081513,1,148,142,4,1,155,129,2,-7,13,2,1,148,142,4,1,155,129,2,-7,13,2,1,148,142,4,1,155,129,2,-7,13,2,1,148,142,4,1,155,129,2,-7,13,2,1,148,142,4,1,155,129,2,-7,13,2,1,123,211,11,1,133,194,7,-10,17,4,8.982146526069662e-17,0,-3.571428571428556,25,9.857142857142861,69,1.0,7,-0.42857142857142866,3,0.5714285714285727,4,0.2857142857142858,2,2.3041670322418213,Alzheimer's Disease,2025-11-29T23:22:11.498337
8445,167,5,12237,300,3462,True,72.92333333333333,6070,407.448226717893,1,69,102,2,1,109,68,1,-40,34,1,1,69,102,2,1,109,68,1,-40,34,1,1,69,102,2,1,109,68,1,-40,34,1,1,69,102,2,1,109,68,1,-40,34,1,1,87,137,5,1,130,95,2,-43,42,3,1,55,90,26,1,83,67,11,-28,23,15,8.982146526069662e-17,0,-0.4571428571428519,32,1.285714285714295,47,3.6857142857142846,24,1.4571428571428537,15,-0.8857142857142832,19,2.171428571428571,14,2.8802990913391113,Alzheimer's Disease,2025-11-29T23:22:14.379291
7124,314,1,13196,300,4446,True,32.81666666666667,3080,207.14649338625605,1,0,0,0,1,85,66,7,-85,-66,-7,1,0,0,0,1,85,66,7,-85,-66,-7,1,0,0,0,1,85,66,7,-85,-66,-7,1,0,0,0,1,85,66,7,-85,-66,-7,1,0,0,0,1,85,66,7,-85,-66,-7,1,0,0,0,1,80,99,35,-80,-99,-35,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,0.714285714285709,5,-4.7142857142857135,33,-3.9999999999999982,28,11.362311840057373,Alzheimer's Disease,2025-11-29T23:22:25.742520
90,58,25,7855,300,2884,True,28.49,1446,121.21128894070331,1,160,87,1,1,176,81,1,-16,6,0,1,160,87,1,1,176,81,1,-16,6,0,1,160,87,1,1,176,81,1,-16,6,0,1,160,87,1,1,176,81,1,-16,6,0,1,164,100,1,1,180,94,1,-16,6,0,1,145,166,36,1,166,152,36,-21,14,0,8.982146526069662e-17,0,-1.7999999999999878,19,12.4,79,4.999999999999998,35,-0.7142857142857154,5,1.1428571428571426,8,0.0,0,1.776526927947998,Alzheimer's Disease,2025-11-29T23:22:27.520426
2740,119,2,6839,300,1506,True,11.556666666666667,864,70.95120475055765,1,188,12,0,2,175,11,0,13,1,0,1,188,12,0,2,175,11,0,13,1,0,1,188,12,0,2,175,11,0,13,1,0,1,188,12,0,2,175,11,0,13,1,0,1,188,12,0,2,175,11,0,13,1,0,1,206,48,0,2,188,45,0,18,3,0,8.982146526069662e-17,0,2.57142857142859,18,5.1428571428571415,36,0.0,0,0.714285714285715,5,0.2857142857142857,2,0.0,0,1.3897430896759033,Alzheimer's Disease,2025-11-29T23:22:28.910913
10494,101,231,10985,300,2322,True,69.53,6070,406.66338549222746,1,121,17,0,1,137,11,0,-16,6,0,1,121,17,0,1,137,11,0,-16,6,0,1,121,17,0,1,137,11,0,-16,6,0,1,121,17,0,1,137,11,0,-16,6,0,1,182,47,0,1,203,36,0,-21,11,0,1,82,75,13,1,98,61,12,-16,14,1,8.982146526069662e-17,0,-0.3428571428571389,100,10.857142857142854,58,1.8571428571428563,13,-0.4285714285714299,5,1.5714285714285714,8,0.14285714285714277,1,2.27502179145813,Alzheimer's Disease,2025-11-29T23:22:31.186643
836,128,90,12597,300,3278,True,75.40333333333334,6070,410.4220274979835,1,58,55,32,1,87,70,35,-29,-15,-3,1,58,55,32,1,87,70,35,-29,-15,-3,1,58,55,32,1,87,70,35,-29,-15,-3,1,58,55,32,1,87,70,35,-29,-15,-3,1,77,70,80,1,94,90,69,-17,-20,11,1,40,68,74,1,54,87,57,-14,-19,17,8.982146526069662e-17,0,-0.9428571428571368,37,3.142857142857145,15,10.114285714285712,48,3.1714285714285686,15,-1.0000000000000009,5,4.057142857142855,20,2.730818033218384,Alzheimer's Disease,2025-11-29T23:22:33.918381
837,48,14,6819,300,2897,True,32.92666666666667,2208,169.57584720577267,1,84,44,5,2,76,41,5,8,3,0,1,84,44,5,2,76,41,5,8,3,0,1,84,44,5,2,76,41,5,8,3,0,1,84,44,5,2,76,41,5,8,3,0,1,84,44,5,2,76,41,5,8,3,0,1,72,124,101,2,65,110,101,7,14,0,8.982146526069662e-17,0,-1.7142857142857004,12,11.428571428571425,80,13.714285714285708,96,-0.1428571428571424,1,1.5714285714285712,11,0.0,0,1.7042601108551025,Alzheimer's Disease,2025-11-29T23:22:35.623342
834,70,16,10473,300,5698,True,71.13,3080,278.29116604736123,1,75,102,25,1,84,101,23,-9,1,2,1,75,102,25,1,84,101,23,-9,1,2,1,75,102,25,1,84,101,23,-9,1,2,1,75,102,25,1,84,101,23,-9,1,2,1,31,66,67,1,43,63,61,-12,3,6,1,14,33,48,1,19,28,35,-5,5,13,8.982146526069662e-17,0,-12.485714285714279,61,-12.94285714285713,69,6.885714285714286,42,0.31428571428571356,7,0.7428571428571427,4,1.914285714285714,11,3.501127004623413,Alzheimer's Disease,2025-11-29T23:22:39.125107
835,47,36,10193,300,2752,True,50.39666666666667,3080,258.47211194934664,1,107,57,0,1,105,57,0,2,0,0,1,107,57,0,1,105,57,0,2,0,0,1,107,57,0,1,105,57,0,2,0,0,1,107,57,0,1,105,57,0,2,0,0,1,112,103,7,1,110,103,6,2,0,1,1,34,34,18,1,35,36,18,-1,-2,0,8.982146526069662e-17,0,-9.999999999999977,78,0.6571428571428639,69,3.1714285714285704,18,-0.42857142857142844,3,-0.28571428571428553,2,0.08571428571428572,1,2.1699471473693848,Alzheimer's Disease,2025-11-29T23:22:41.295873
839,36,31,9509,300,3865,True,71.88,6070,429.14127308692485,1,36,68,38,1,32,65,38,4,3,0,1,36,68,38,1,32,65,38,4,3,0,1,36,68,38,1,32,65,38,4,3,0,1,36,68,38,1,32,65,38,4,3,0,1,35,108,63,1,32,101,63,3,7,0,1,38,96,164,1,35,89,162,3,7,2,8.982146526069662e-17,0,0.20000000000000154,3,7.4285714285714315,40,20.142857142857135,126,-0.2285714285714281,1,0.9142857142857141,4,0.28571428571428553,2,2.161013126373291,Alzheimer's Disease,2025-11-29T23:22:43.457611
9784,86,122,11375,300,5018,True,22.66,666,80.24490264185009,1,72,49,34,1,76,36,34,-4,13,0,1,72,49,34,1,76,36,34,-4,13,0,1,72,49,34,1,76,36,34,-4,13,0,1,72,49,34,1,76,36,34,-4,13,0,1,65,65,48,1,72,52,48,-7,13,0,1,43,29,34,1,45,23,30,-2,6,4,8.982146526069662e-17,0,-4.742857142857137,29,-1.4857142857142849,36,1.2000000000000044,14,0.028571428571428123,5,-0.9999999999999988,7,0.5714285714285711,4,4.796763896942139,Alzheimer's Disease,2025-11-29T23:22:48.254975
10133,423,424,15300,300,3492,True,71.24333333333334,6070,416.35221162162964,1,0,0,0,1,212,30,0,-212,-30,0,1,0,0,0,1,212,30,0,-212,-30,0,1,0,0,0,1,212,30,0,-212,-30,0,1,0,0,0,1,212,30,0,-212,-30,0,1,0,0,0,1,226,90,0,-226,-90,0,1,0,0,0,1,96,70,22,-96,-70,-22,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,15.371428571428561,130,-10.857142857142858,60,-3.142857142857142,22,2.8761889934539795,Alzheimer's Disease,2025-11-29T23:22:51.132060
3326,1001,2319,17702,300,7219,True,86.32666666666667,3080,318.4895706647585,1,0,0,0,1,71,279,269,-71,-279,-269,1,0,0,0,1,71,279,269,-71,-279,-269,1,0,0,0,1,71,279,269,-71,-279,-269,1,0,0,0,1,71,279,269,-71,-279,-269,1,0,0,0,1,64,275,368,-64,-275,-368,1,0,0,0,1,16,48,80,-16,-48,-80,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,8.457142857142847,55,33.342857142857106,231,18.514285714285695,288,4.823836803436279,Alzheimer's Disease,2025-11-29T23:22:55.956555
