node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
10194,20,5658,300,6153,True,610912,2.1021368503570557,1,31,83,147,1,31,82,147,0,0,1,0,Autism Spectrum Disorder,TSHZ1,2025-11-28T23:27:06.409095
5079,91,7481,300,4950,True,556110,2.310283899307251,1,58,69,30,1,60,49,28,0,-2,20,2,Autism Spectrum Disorder,PAX5,2025-11-28T23:27:08.721093
5593,12,2641,300,3241,True,93605,0.584284782409668,1,92,140,21,1,85,140,21,0,7,0,0,Autism Spectrum Disorder,PRKG2,2025-11-28T23:27:09.306004
23001,106,11826,300,3133,True,64932,2.499155044555664,1,87,74,52,2,109,54,50,-1,-22,20,2,Autism Spectrum Disorder,WDFY3,2025-11-28T23:27:11.805673
1499,969,17635,300,5174,True,297073,3.103672742843628,1,0,0,0,2,48,212,185,-1,-48,-212,-185,Autism Spectrum Disorder,CTNNB1,2025-11-28T23:27:14.909885
2011,269,14204,300,6104,True,722579,3.409721851348877,1,16,14,54,1,44,88,198,0,-28,-74,-144,Autism Spectrum Disorder,MARK2,2025-11-28T23:27:18.320250
10716,178,12098,300,3652,True,85674,2.4809422492980957,1,43,167,22,1,88,148,20,0,-45,19,2,Autism Spectrum Disorder,TBR1,2025-11-28T23:27:20.801714
5087,73,9303,300,4905,True,371550,2.3545889854431152,1,30,21,26,1,43,14,20,0,-13,7,6,Autism Spectrum Disorder,PBX1,2025-11-28T23:27:23.156905
55777,102,11582,300,6776,True,843632,3.425781011581421,1,19,57,76,1,22,48,65,0,-3,9,11,Autism Spectrum Disorder,MBD5,2025-11-28T23:27:26.583652
491,184,9123,300,2684,True,12239,1.8379526138305664,1,309,254,12,1,438,165,12,0,-129,89,0,Autism Spectrum Disorder,ATP2B2,2025-11-28T23:27:28.422312
4076,448,15074,300,11901,True,13672197,24.15951418876648,1,0,0,0,1,8,15,50,0,-8,-15,-50,Autism Spectrum Disorder,CAPRIN1,2025-11-28T23:27:52.582555
23534,241,14814,300,3881,True,192795,2.647308111190796,1,57,31,38,1,145,67,55,0,-88,-36,-17,Autism Spectrum Disorder,TNPO3,2025-11-28T23:27:55.230538
10743,116,12471,300,6023,True,795950,3.157662868499756,1,27,73,57,1,35,64,47,0,-8,9,10,Autism Spectrum Disorder,RAI1,2025-11-28T23:27:58.388855
2554,134,11172,300,7997,True,1094578,3.4864919185638428,1,27,125,159,1,28,105,150,0,-1,20,9,Autism Spectrum Disorder,GABRA1,2025-11-28T23:28:01.876067
79869,342,14567,300,7696,True,2271039,5.1527791023254395,1,0,0,0,1,36,84,138,0,-36,-84,-138,Autism Spectrum Disorder,CPSF7,2025-11-28T23:28:07.029569
