node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,project,timestamp
6262,51,34,8155,300,3731,True,37.15,2208,173.04585374980815,1,40,29,20,1,35,27,20,5,2,0,1,40,29,20,1,35,27,20,5,2,0,1,40,29,20,1,35,27,20,5,2,0,1,40,29,20,1,35,27,20,5,2,0,1,38,45,33,1,34,40,33,4,5,0,1,28,54,32,1,28,44,32,0,10,0,8.982146526069662e-17,0,-1.8857142857142823,12,4.942857142857141,25,2.8285714285714296,13,-0.7999999999999992,5,1.3999999999999995,8,0.0,0,2.1383869647979736,Glioblastoma,2025-11-30T00:18:54.014467
128209,2,0,171,171,649,False,3.6198830409356724,464,36.193299466919434,1,54,0,0,1,53,0,0,1,0,0,1,54,0,0,1,53,0,0,1,0,0,1,54,0,0,1,53,0,0,1,0,0,1,54,0,0,1,53,0,0,1,0,0,1,54,0,0,1,53,0,0,1,0,0,1,70,0,0,1,69,0,0,1,0,0,8.982146526069662e-17,0,2.28571428571429,16,0.0,0,0.0,0,8.982146526069662e-17,0,0.0,0,0.0,0,0.03255820274353027,Glioblastoma,2025-11-30T00:18:54.047501
5728,637,75,15702,300,6126,True,65.29,3080,293.6694273612196,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,85,110,49,-85,-110,-49,1,0,0,0,1,30,62,55,-30,-62,-55,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,12.65714285714284,76,15.999999999999984,88,1.4285714285714217,10,4.823768854141235,Glioblastoma,2025-11-30T00:18:58.871622
7062,16,1,5854,300,5489,True,84.63,3080,300.22569249371935,1,29,43,34,1,24,43,34,5,0,0,1,29,43,34,1,24,43,34,5,0,0,1,29,43,34,1,24,43,34,5,0,0,1,29,43,34,1,24,43,34,5,0,0,1,26,51,91,1,20,51,91,6,0,0,1,22,32,72,1,19,32,71,3,0,1,8.982146526069662e-17,0,-1.2571428571428571,7,-0.8857142857142803,19,10.314285714285713,57,-0.19999999999999937,3,0.0,0,0.14285714285714277,1,2.3134829998016357,Glioblastoma,2025-11-30T00:19:01.186066
3815,99,27,6341,300,4904,True,68.18666666666667,3080,286.0014658859092,1,104,148,22,1,110,135,22,-6,13,0,1,104,148,22,1,110,135,22,-6,13,0,1,104,148,22,1,110,135,22,-6,13,0,1,104,148,22,1,110,135,22,-6,13,0,1,41,122,34,1,43,107,34,-2,15,0,1,27,82,63,1,26,65,62,1,17,1,8.982146526069662e-17,0,-16.399999999999995,77,-11.657142857142842,66,6.885714285714285,41,1.3428571428571419,7,0.7428571428571427,4,0.14285714285714277,1,1.756540060043335,Glioblastoma,2025-11-30T00:19:02.943489
1016,4,28,1898,300,4363,True,47.336666666666666,1632,186.5496448372092,1,86,163,42,1,85,163,42,1,0,0,1,86,163,42,1,85,163,42,1,0,0,1,86,163,42,1,85,163,42,1,0,0,1,86,163,42,1,85,163,42,1,0,0,1,79,215,81,1,78,215,81,1,0,0,1,4,0,0,1,3,0,0,1,0,0,8.982146526069662e-17,0,-12.314285714285703,82,-18.828571428571404,215,-2.6571428571428477,81,8.982146526069662e-17,0,0.0,0,0.0,0,0.7395179271697998,Glioblastoma,2025-11-30T00:19:03.683574
5295,360,35,14599,300,4716,True,50.04,3080,238.63716894063253,1,0,0,0,1,109,160,13,-109,-160,-13,1,0,0,0,1,109,160,13,-109,-160,-13,1,0,0,0,1,109,160,13,-109,-160,-13,1,0,0,0,1,109,160,13,-109,-160,-13,1,0,0,0,1,98,256,25,-98,-256,-25,1,0,0,0,1,65,126,144,-65,-126,-144,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,7.228571428571415,44,-3.3714285714285808,130,-19.742857142857137,131,3.2189149856567383,Glioblastoma,2025-11-30T00:19:06.902980
1021,208,166,13550,300,4791,True,46.303333333333335,2319,233.9619299278316,1,40,82,43,1,71,114,32,-31,-32,11,1,40,82,43,1,71,114,32,-31,-32,11,1,40,82,43,1,71,114,32,-31,-32,11,1,40,82,43,1,71,114,32,-31,-32,11,1,47,99,70,1,84,120,52,-37,-21,18,1,34,69,120,1,68,92,102,-34,-23,18,8.982146526069662e-17,0,-0.2571428571428561,13,-0.3999999999999954,30,13.314285714285713,77,-0.9428571428571454,6,2.228571428571424,11,1.6000000000000008,7,3.3867788314819336,Glioblastoma,2025-11-30T00:19:10.290593
4322,16,0,2004,300,3486,True,54.70333333333333,6070,404.4941886548625,1,111,94,36,1,105,94,36,6,0,0,1,111,94,36,1,105,94,36,6,0,0,1,111,94,36,1,105,94,36,6,0,0,1,111,94,36,1,105,94,36,6,0,0,1,110,104,37,1,104,104,37,6,0,0,1,89,82,36,1,83,82,36,6,0,0,8.982146526069662e-17,0,-3.2285714285714135,22,-0.8571428571428511,22,0.08571428571428952,1,1.1976195368092883e-16,0,0.0,0,0.0,0,0.6658849716186523,Glioblastoma,2025-11-30T00:19:10.957086
8216,108,15,9669,300,3658,True,33.92333333333333,2208,173.19939604077402,1,132,98,18,1,135,89,18,-3,9,0,1,132,98,18,1,135,89,18,-3,9,0,1,132,98,18,1,135,89,18,-3,9,0,1,132,98,18,1,135,89,18,-3,9,0,1,126,115,38,1,126,103,38,0,12,0,1,113,105,37,1,115,83,34,-2,22,3,8.982146526069662e-17,0,-3.2285714285714135,19,2.4571428571428595,17,4.428571428571427,20,0.3999999999999996,3,2.1142857142857143,13,0.4285714285714284,3,2.4151017665863037,Glioblastoma,2025-11-30T00:19:13.372704
