node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
65992,1249,17386,300,7235,True,1605096,4.782747983932495,1,0,0,0,1,16,91,92,0,-16,-91,-92,Top_Candidates,65992,2025-11-29T00:06:03.191856
672,1222,17266,300,4365,True,291993,3.176431894302368,1,0,0,0,1,47,39,42,0,-47,-39,-42,Top_Candidates,672,2025-11-29T00:06:06.370207
8878,1219,17592,300,5292,True,329265,3.484610080718994,1,0,0,0,1,64,173,122,0,-64,-173,-122,Top_Candidates,8878,2025-11-29T00:06:09.855437
10318,1217,16838,300,3462,True,80782,2.8974061012268066,1,0,0,0,1,131,157,33,0,-131,-157,-33,Top_Candidates,10318,2025-11-29T00:06:12.753703
7534,1201,17625,300,5006,True,458481,3.402513265609741,1,0,0,0,1,39,95,62,0,-39,-95,-62,Top_Candidates,7534,2025-11-29T00:06:16.157404
7532,1185,16959,300,4778,True,195836,3.11688494682312,1,0,0,0,1,36,109,98,0,-36,-109,-98,Top_Candidates,7532,2025-11-29T00:06:19.274895
5970,1180,16540,300,4580,True,292369,3.029557943344116,1,0,0,0,1,75,72,63,0,-75,-72,-63,Top_Candidates,5970,2025-11-29T00:06:22.305047
387,1178,16813,300,3897,True,172423,3.0511441230773926,1,0,0,0,1,76,101,57,0,-76,-101,-57,Top_Candidates,387,2025-11-29T00:06:25.356806
1050,1171,16547,300,5108,True,422355,3.3287711143493652,1,0,0,0,1,67,70,46,0,-67,-70,-46,Top_Candidates,1050,2025-11-29T00:06:28.686262
7531,1168,17612,300,4996,True,678884,3.5694618225097656,1,0,0,0,1,28,19,15,0,-28,-19,-15,Top_Candidates,7531,2025-11-29T00:06:32.256321
55054,1137,16927,300,4305,True,142112,2.890873670578003,1,0,0,0,1,83,152,89,0,-83,-152,-89,Top_Candidates,55054,2025-11-29T00:06:35.147964
5245,1130,17876,300,9525,True,4122075,8.979607105255127,1,0,0,0,1,15,50,132,0,-15,-50,-132,Top_Candidates,5245,2025-11-29T00:06:44.128192
51343,1120,16783,300,5379,True,468127,3.5685818195343018,1,0,0,0,1,58,102,47,0,-58,-102,-47,Top_Candidates,51343,2025-11-29T00:06:47.697475
51574,1115,16629,300,8805,True,3438388,8.729609966278076,1,0,0,0,1,3,31,39,0,-3,-31,-39,Top_Candidates,51574,2025-11-29T00:06:56.427771
10212,1114,16096,300,3117,True,254175,3.2419159412384033,1,0,0,0,1,98,44,31,0,-98,-44,-31,Top_Candidates,10212,2025-11-29T00:06:59.670342
59272,1112,17010,300,5976,True,964448,4.202477216720581,1,0,0,0,1,27,42,40,0,-27,-42,-40,Top_Candidates,59272,2025-11-29T00:07:03.873417
3065,1100,16728,300,5746,True,521265,3.75020170211792,1,0,0,0,1,46,134,72,0,-46,-134,-72,Top_Candidates,3065,2025-11-29T00:07:07.624458
23039,1097,16344,300,2867,True,55889,2.9117157459259033,1,0,0,0,1,140,68,6,0,-140,-68,-6,Top_Candidates,23039,2025-11-29T00:07:10.536826
1859,1097,17097,300,5052,True,437599,3.573183298110962,1,0,0,0,1,71,165,76,0,-71,-165,-76,Top_Candidates,1859,2025-11-29T00:07:14.110664
10971,1095,17599,300,4875,True,471029,3.5754990577697754,1,0,0,0,1,52,34,29,0,-52,-34,-29,Top_Candidates,10971,2025-11-29T00:07:17.686811
11091,1088,17200,300,7092,True,1382494,4.681809902191162,1,0,0,0,1,29,103,123,0,-29,-103,-123,Top_Candidates,11091,2025-11-29T00:07:22.369546
10413,1085,16817,300,5679,True,431985,3.375389814376831,1,0,0,0,1,32,178,96,0,-32,-178,-96,Top_Candidates,10413,2025-11-29T00:07:25.745769
10987,1081,17124,300,4579,True,485495,3.346721649169922,1,0,0,0,1,31,28,15,0,-31,-28,-15,Top_Candidates,10987,2025-11-29T00:07:29.093126
7533,1076,16140,300,4897,True,364266,3.100980281829834,1,0,0,0,1,20,62,17,0,-20,-62,-17,Top_Candidates,7533,2025-11-29T00:07:32.194833
10075,1070,17594,300,6702,True,902877,3.7827999591827393,1,0,0,0,1,26,127,89,0,-26,-127,-89,Top_Candidates,10075,2025-11-29T00:07:35.978347
4171,1060,17316,300,6671,True,3368689,7.82650899887085,1,0,0,0,1,40,47,63,0,-40,-47,-63,Top_Candidates,4171,2025-11-29T00:07:43.805720
10112,1053,16586,300,6274,True,1145202,4.193548202514648,1,0,0,0,1,47,69,81,0,-47,-69,-81,Top_Candidates,10112,2025-11-29T00:07:48.000064
6789,1051,16715,300,7584,True,2441235,6.548216104507446,1,0,0,0,1,17,32,25,0,-17,-32,-25,Top_Candidates,6789,2025-11-29T00:07:54.549034
